item_id,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Thriller,War,Western,year,month
1287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,3
1288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,3
1289,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,3
1290,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,1
1291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,4
1292,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,7
1293,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1998,1
1294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,2
1295,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
1296,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1
1297,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,1
1298,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1953,1
1299,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1941,1
1300,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,5
1301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1
1302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,6
1303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1304,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,1
1305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,1
1308,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1974,1
1310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1945,1
1311,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1
1312,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,7
1313,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1998,2
1314,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,1
1315,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,4
1316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,12
1317,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,3
1318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,6
1319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,3
1320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,5
1321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,5
1322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1
1323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,4
1325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,4
1326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,5
1327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,9
1328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,5
1329,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,5
1330,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,1
1332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1333,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,6
1335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,9
1336,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1996,7
1337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,11
1338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,8
1339,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1340,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,1
1341,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,1
1342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,6
1343,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,1
1347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1958,1
1348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,1
1349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1
1350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1949,1
1351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,7
1352,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1976,1
1353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,1
1354,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,1
1355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,10
1356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,10
1357,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1994,1
1358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,9
1359,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,9
1360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1361,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,1
1362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,9
1363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,9
1364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,10
1365,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1366,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1994,1
1367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1369,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1950,1
1370,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994,1
1371,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1994,1
1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,2
1374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,1
1375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1
1377,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,2
1378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997,3
1379,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,3
1380,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,5
1381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1
1382,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,5
1383,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,5
1384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,6
1385,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,6
1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997,6
1387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,6
1388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,6
1389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,6
1390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997,6
1391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,7
1392,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
1393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,1
1394,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,1
1395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,1
1396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,7
1397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1934,1
1398,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,11
1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,1
1400,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,1
1401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1402,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1403,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1
1405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,3
1406,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,1
1407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1408,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1409,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1410,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1968,1
1412,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1415,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,1
1417,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,5
1418,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,1
1420,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1
1421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1993,1
1423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1995,1
1424,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,1
1425,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1426,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,9
1427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,11
1428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,2
1429,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1998,1
1430,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,1
1432,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,10
1433,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
1434,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998,1
1435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1436,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993,1
1437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1439,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1440,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1441,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,1
1442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1444,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1965,1
1445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1447,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,4
1449,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,3
1450,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1947,1
1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1940,1
1452,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1943,1
1453,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1946,1
1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1947,1
1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1943,1
1456,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1954,1
1457,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,10
1458,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1937,1
1459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1996,9
1460,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,10
1461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1935,1
1462,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1996,12
1463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1
1464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1465,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1469,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1470,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,1
1472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1996,7
1473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1939,1
1474,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,1
1475,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1948,1
1477,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1997,4
1478,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1479,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1480,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1
1481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1482,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,5
1483,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1998,3
1484,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1485,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1994,1
1486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1487,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,1
1488,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1489,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1490,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1
1491,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995,1
1492,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,9
1494,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,4
1495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,8
1496,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,8
1497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,10
1498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1
1499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,11
1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1997,1
1502,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,1
1503,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,7
1505,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1996,9
1506,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,4
1507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,10
1508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995,1
1509,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1510,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,11
1511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,5
1512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,4
1513,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,5
1514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,6
1515,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,1
1516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1
1518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1519,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,1
1521,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,1
1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,1
1523,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,6
1525,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1998,3
1526,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1985,1
1527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,1
1528,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,5
1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1996,3
1530,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1531,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1533,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1534,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1997,5
1535,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1536,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,7
1537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4
1538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,4
1539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1540,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1541,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1543,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,10
1544,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1545,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,1
1546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1988,1
1547,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,1
1548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,1
1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,1
1550,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1551,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1995,1
1554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1555,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1
1556,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995,1
1557,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,2
1558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,3
1559,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994,1
1560,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1981,1
1561,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1994,1
1562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,1
1563,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,1
1564,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,1
1565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,1
1566,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1943,1
1567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,1
1568,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1992,1
1569,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1987,1
1570,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,1
1571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1973,1
1572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1982,1
1573,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1968,1
1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1995,1
1575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,1
1576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1987,1
1577,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1956,1
1578,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1967,1
1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,1
1580,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1933,1
1581,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1950,1
1582,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1947,1
1583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1986,1
1584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1946,1
1585,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990,1
1586,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1992,1
1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1958,1
1588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,2
1589,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,5
1590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,6
1591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,1
1592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,1
1593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,8
1594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,3
1595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,2
1596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1995,1
1597,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,1
1598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1997,3
1599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,5
1600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,5
1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,1
1602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,3
1603,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,2
